price,title,location,links,description
$1, Honda prelude **CLEAN**, (west phoenix),/wvl/cto/4604460437.html,"
        I have a 94 prelude 5 speed transmission. Clean title it drives great. motor has about 180k recently changed heads battery lots of new parts so you will not have a problem with it. Need money for school. my lost your come up. ,
PRICE $2,300 FIRM Call if you have any questions 
 ,
,
Tags:jdm,civic,honda
    "
$1,1996 SUPERCHARGED BUICK RIVIERA, (apache junction),/evl/cto/4604607802.html,"
            Buick riv. all possible fact ops, pearl white with blue leather interior, sun roof, concert stereo sound system flawless body NO DOOR DINGS ANYWHERE1. needs motor work. thanks for look'n. $1800 OBO
    "
$1,2008 Nissan titian, (phoenix),/cph/cto/4605367358.html,"
        2008 Nissan titian.salvage titel. Milage 43K.,
9k OBO,
Text please,

    "
$1,Nissan titan, (phoenix az),/cph/cto/4605360369.html,"
        Mil 43k salvage title 9K OBO,
43mil milas titulo salvag 9k OBO,
text please
    "
$1,I want sprinter cargo van 2007 or newer, (Phx),/cph/cto/4605339858.html,"
        2007 or newer sprinter cargo van wanted I have cash now for the right cargo van no dealers please thx,
Don 
 ,
,
Thx
    "
$150000,Freightliner double decker buses, (Los Angeles),/wvl/cto/4609329881.html,"
        Freightliner double decker buses. Each $150,000.Open top, Cummins engine, Allison transmission, seat for driver and tour guide, good condition. One is 2006 and one is 2007. "
$166000, 2010 Rolls Royce Ghost 15k miles -- fully warranty -- Clean , (Obo),/nph/cto/4669179223.html,"
        This is a super clean Ghost .. Fully factory warranty, low miles, very clean, no accidents, private seller.. No tax in Nevada ... Title in hand. Serious buyers "
$160000,2005 EXCURSION, (new river),/nph/cto/4651513798.html,"
        new motor with 3.000 miles on V10  
    "
$170000,2007 Lexus IS350,,/nph/cto/4640481959.html,"
        Hello. I'm posting up for sale my 2007 Lexus IS 350. The car is in great shape and has no problems. Finances force sale so I can finish school. No trades and I don't need help selling my car! Please don't waste my time or yours, serious buyers only please! Car has about 94k on it. Fully loaded with navigation, HID headlights with adaptive technology and power everything! Call or text, ,
 Thanks!
    "
$175000,2011 Dodge Challenger, (chandler az),/evl/cto/4693399670.html,"
        Nice driving car. Bought at 25,000 miles in excellent condition from dealer. Car fax was good. Car has been serviced on schedule by the dealer, records available. Tires are relatively new. Car has a couple of small scratches, there when I bought it. 22 MPG city/28+ highway depnding on how you drive. Extended warranty to 80,000 miles. Unlike Camaro and Mustang, it does seat 5; ice cold air, non-smoker. Have too many cars, family situation changed, this one has to go. Scammers get reported.
    "
$180000,buick century   car, (peoria az),/nph/cto/4653705990.html,"
        car
    "
$180000,Toyota tacoma, (ahwatukee),/evl/cto/4686983725.html,"
        2008 Toyota tacoma trd package,4wd with rear diff.lock,52000 miles,kenwood nav system(about a year old),rims,back up camera,dash cover,seat covers,needs tires soon and needs a little body work.
    "
$186975,2011 rolls royce GHOST LIKE NEW     !! NO TAX !!, (phoenix),/nph/cto/4626684749.html,"
        like new less than 4200 miles,
highly optioned 290k msrp,
no tax as this is a private sale,
clean title, clean car fax, accident free car, all original,
smells new inside,
perfect condition,
call 
 ,

    "
$197000,08 x5 bmw 4.8i, (Avondale),/wvl/cto/4701289567.html,"
        2008 bmw x5 4.8i great condition, truck has not been threw accidents, ,clean title has 14250 hallway miles   please no traes contact me at  
 ,
or 
 ,
,
Se Hablo espanol
    "
$200025,4x4 91' Toyota 4Runner SR5, (north phoenix),/nph/cto/4699271212.html,"
        Ok condition, rebuild transmissions and head, motor R22, everything is electric. 
    "
$30000,Mercedes s550 2007 80k miles, (peoria az),/wvl/cto/4684054861.html,"
        Mercedes s550,
2007,
80k miles,
Asking 30k or best offer,
Black on black interior ,
new tires ,
clean car fax,
Serious buyers only "
$7500,2005 nissan armada le, (Mesa),/evl/cto/4704528518.html,"
        Hello people selling my nice armada with a clean title ready to go with 150,000 miles on very strong still engine and transmission leather seats in very good condition no rips or tear very cold ac 3rd roll seats it's nice so fill free and call at anytime ,
I'm very flexible on price clean car fax 7500 obo
    "
$222222,Wtb:k series ek hatch or shell, (East),/evl/cto/4676447776.html,"
        Looking for a k swap shell or running k swapped ek hatch.Text me if you you have one.
    "
$225050,2003 Hyundai XG350 (sonata), (south phoenix),/cph/cto/4655592940.html,"
        2003 Hyundai XG350,
132,000 miles, runs and drives super,
cold a/c, am,fm,cd,cass... leather, keyless entry,
power windows,power door locks,cruise control, tilt,,
power sunroof, power seats with heat and memory,,
Restored title from accident in 2009,
Runs and drives excellent,
5 speed automatic/ sport manual shift,
...........................................................,
David   
 ,

    "
$750,Echo ATV Trailer, (Maricopa Az),/evl/cto/4704559994.html,"
        Need to sell ASAP.  EE-9-13 TWO PLACE ATV TRAILER.  Back and side load capability.  Clean Title.  $750 OBO
    "
$2300,Ford ranger... Great little truck....runs awesome,,/evl/cto/4704484551.html,"
        Nice little 96 ford ranger, 2 wheel drive, 5spd, 3.0 V6, matching shell, timing belt recently changed, a/c but needs to be charged.,
Runs down the highway very smooth. As you can see in the pics a seat cover and a good buffing and this would be an awesome truck, just a little elbow grease, but mechanically in great condition. I would drive it anywhere, it has been well maintained, clean Carfax no accidents, Feel free to call with any questions.
    "
$12900,2007 Dodge Durango Aspen Utility 4WD,,/nph/cto/4704553869.html,"
        What I have up for sale is a 2007 Chrysler Aspen Limited 4D Utility 4WD with  89 thousand miles for 12900. Excellent condition inside and out. Beautiful SUV all the way around. The 5.7L V8 motor and automatic transmission runs and drive perfect with no mechanical problems. This Aspen also come with power everything including front power seat, cruise control , mp3/ CD player ,premium sound, quad bucket seating, roof rack, towing package and alloy wheels. Never been in accident Clean Car Fax and Clear Title any questions please contact me at cell phone number ,
thanks 
    "
$2300,98 eclipse GS ,,/cph/cto/4704561662.html,"
        Trying to sell asap ,
Has lots of new parts ,
Enging has 130k mikes ,
Car has 180k miles ,
Car has clean title ,
Car has very cold ac ,
All fluids are checked ever morning ,
Car really strong and reliable ,
Does not over heat ever,
Only thing wrong with is 5th gear pops out ,
Im asking 2300,
For more details call or text at ,
!!! "
$6995,GMC Yukon XL 2005, (scottsdale az),/nph/cto/4704557247.html,"
        Car drives well and has been a good family car. ,
•	3.42 Rear Axle Ratio ,
•	3rd row seats: bench ,
•	4-Wheel Disc Brakes ,
•	8 Speakers,
•	ABS brakes ,
•	AM/FM radio ,
•	Air Conditioning ,
•	Alloy wheels ,
•	Auto-dimming Rear-View mirror ,
•	Automatic temperature control ,
•	Bodyside moldings ,
•	Bumpers: chrome ,
•	CD player ,
•	Driver door bin ,
•	Driver vanity mirror ,
•	Dual front impact airbags ,
•	Front Center Armrest w/Storage ,
•	Front anti-roll bar ,
•	Front dual zone A/C ,
•	Front fog lights ,
•	Front reading lights ,
•	Front wheel independent suspension ,
•	Fully automatic headlights ,
•	Leather steering wheel ,
•	Low tire pressure warning ,
•	Occupant sensing airbag ,
•	Passenger door bin ,
•	Passenger vanity mirror ,
•	Power door mirrors ,
•	Power steering ,
•	Power windows ,
•	Premium Smooth Ride Suspension Package ,
•	Rear air conditioning ,
•	Rear anti-roll bar ,
•	Rear reading lights ,
•	Rear seat center armrest ,
•	Rear window defroster ,
•	Rear window wiper ,
•	Rear -DVD Entertainment System ,
•	Roof rack: rails only ,
•	Sound & Entertainment Package ,
•	Speed control ,
•	Split folding rear seat ,
•	Steering wheel mounted audio controls ,
•	Tachometer ,
•	Tilt steering wheel ,
•	Traction control ,
•	Leather Seating Surfaces ,
•	Variably intermittent wipers ,
•	Voltmeter "
$13000,1934 dodge brothers , (Las vegas),/evl/cto/4696598424.html,"
        I have a 1934 dodge brothers stake bed its all original there was a 12 volt conversion done on it email me your number I'll call you back it runs and drives
    "
$9500,2002 mustang GT, (north phoenix),/nph/cto/4704563250.html,"
        4.6L SOHC, 5 speed trans, modified w/cold air intake, bassani headers, MAC exhaust, chipped & comes with SCT tuner, stage 2 clutch from AMP, pan hard rod for staggered 245 & 275 18"" Budnick billet wheels.,
All leather, power everything, Mach 1000 factory stereo, mirrored recess MUSTANG decals, billet gas tank cover and shift knob. The A/C compressor only a year old.,
This car has only been worked on by only 2 mechanics and 1 tire guy. Only ever used royal purple synthetic oil.  Maintained impeccably. She is loud, proud and gets a lot of attention!! So much fun to drive, I am the only owner and have loved her:) 
    "
$1,chevy camaro built 350 gucci interior candy paint clean title runs , (San Diego),/cph/cto/4704485342.html,"
        Im selling my 1992 chevy camaro rebuilt 350 motor and has been well maintained vehicle is currently registered until 2015 all dmv fees have been paid up until then vehicle has clean body no major dents clean interior overall in good shape has all power windows and locks in working condition has after market Kenwood radio with all new inside speakers I also have a a 3000 watt interfire amp hooked up to two 12"" kickers in a custom flush box hits super hard that I will include for the right price vehicle has dual chrome pipes with flowmaster muffler sounds great after market steering wheel tires in good shape brakes replaced a few months back and I do have lifetime warranty through autozone this is a great car and has lots of power I also have complete tune up kit that I've just installed in the vehicle and yes I still have the receipt... PLEASE SERIOUS BUYERS ONLY NO TIRE KICKERS DON'T WASTE YOUR TIME THIS IS THE 1 WHEN IT COMES TO CAMAROS ANYONE WHO KNOWS CARS KNOWS THAT...,
ASKING $6k please text for more pics or any info CALL OR TEXT 
 ,
,
Cutlass caprice impala firebird trans am Lemans nova chevelle Skylark El Camino monte carlo Ss Tahoe Yukon 
    "
$250000,2006 Volvo 780 Tractor w/Vending/Race Trailer, (Gilbert),/evl/cto/4658634116.html,"
        PERFECT FOR RACING OR TRADE SHOWS:  2006 Volvo Model 780 tractor with ISX 500 hp Cummins 12-speed auto shift, large double bunk sleeper, refrigerator and freezer.  Excellent condition, only 180,900 miles.  Tractor is coupled with 2007 Wild Side spread axle vending trailer, customized for race car or trade show use.  55"" high upper deck is accessed by hydraulic lift gate from the rear, perfect for storing vehicles or supplies. Two 12' powered vending doors open along one side to show display cases on the lower deck, and a 20' x 50' awning extends to create a shaded pavilion.  Lower deck area has multiple compartments to securely store merchandise or supplies during transit, as well as 7 locking tool boxes.  The separate workbench area on the fifth wheel deck contains a combination safe, another tool box, and 2 bank tanks supplied by a 5000 psi Bauer HPA compressor.  The toilet, sink and shower are supplied by a 150 gallon freshwater storage tank, and the kitchenette includes refrigerator, freezer and microwave oven.  A thermostat-controlled 5 ton AC unit keeps the interior comfortable in all types of weather.  Power is supplied by a 20 kW diesel generator with a 50 gallon fuel storage capacity.  Hydraulic auto-leveling system, Motosat satellite dish and computer station make this tractor trailer a complete home-away-from home package. 
    "
$250300,08/06 Dodge mega cab, (North phx ),/nph/cto/4601175223.html,"
        I have a rear seat  for 06to 08 Dodge mega cab The seat is brand-new and grey in color  this is brandnew not a scratch or stain on it ,
I also have  a brand new head liner grey  for the same vehicle very clean Brand-new fits 06 ,
To 08 mega cabs both of these are never been used  or installed 
    "
$255000,"Rolls Royce drophead ,2008", (scottsdale),/nph/cto/4701978988.html,"
        2008 Rolls Royce drophead coupe ,
fully serviced ,
mint condition ,
I can do the financing with$80k down . easy finaincing ,
22800 miles ,
call me 
 ,
"
$285000,2008 Porsche Boxter, (Surprise),/cph/cto/4697750604.html,"
        2008 Porsche Boxster  53,000 mileage,  $28.500. Outstanding performance, fun to drive and beautiful to look at.  This car remains in excellent condition still as sharp as the day it came out of Stuttgart Germany.  Porsche engines are so smooth, and so delightful to hear. Leather seats, automatic transmission, front and side air bags.  Convertible top can be raised and lowered at speeds up to 30 mph. New Michelin  tires. F> 205/55 ZR 17. R> 235/50 ZR 17.
    "
$625000,2007 corolla,,/nph/cto/4683706827.html,"
        2007 corolla runs great really economic really nice car 
    "
$1000000,Looking for a 1955 or 1957 Chevy, (Phoenix),/wvl/cto/4646146715.html,"
        looking for a 55 or 57 2 door, can be a project or completed car. Any condition would be considered. Cash in hand ready to go....... Please let me know what you have
    "
$1111111,2004 Creative Customs Sensation,,/nph/cto/4666306001.html,"
        I have a extremely clean 2004 Creative Customs Sensation. This bike is all chrome loaded with Arlen Ness aftermarket parts. The motor is an S&S 113 cubic inch with a 6 speed Transmission. The bike only had 450 miles on it. Bike has a current appraisal of $14,900,
http://createacustomcycles.com/products.html#sensation,
http://www.chooseyouritem.com/motorcycles/files/14969000/14969353.html,
Interested in trading for a 1945 - 1960 truck ,
Shawn,

    "
$6233294,glasshouse impala back window,,/cph/cto/4693215029.html,"
        Back window to a chevy impala glasshouse 200$ all good glass no cracks
    "
$35004000,1991 Dodge 150 Ram pick up truck," (Phoenix,  Az)",/evl/cto/4681935647.html,"
        please call or email to offer. Urgent to sell. It's have camper included. Good for trips.
    "
$14900,2004 Jeep Wrangler 4WD, (ahwatukee),/evl/cto/4704513814.html,"
        2004 Jeep Wrangler 4WD, Black, straight 6 cyl (inline 4.0 liter), 5 speed manual transmission, Hard Top, tinted glass, cold A/C. VERY well maintained, 68k miles, 2nd owner, garaged. Also has full soft top and a Safari top. Excellent 31"" BFG A/T tires with few miles on them (best all around SUV tire on the market IMHO). Never lifted or modified. Power Steering, tilt, cruise, running boards, brand new battery, tow package, Alarm/remote, trail rated.,
This is a great looking Jeep and in great condition. Never wrecked, no AZ pin striping, no trail damage. 3.73 gears so the housing will take an upgrade if that is what you want. Great for Sedona, the lakes, desert trails and as a daily driver/grocery grabber. This will handle snow, rain, deep sand and travel smooth and quiet at hiway speeds. Jeep Wrangler has the best resale value of any other vehicle on the market. If you're a Jeep guy or gal, you understand why.,
We respectfully do NOT need help selling the vehicle, nor are we interested,
in a ""trade-in"" value offer. Dealers and brokers, let's not waste each,
other's time. KBB has it at $16,047.
    "
$3800,~~2002 Mazda 626 ES @Cold AC Clean title Excellent Condition for SALE , (22nd ave and Dunlap Ave),/nph/cto/4704553477.html,"
        2002 Mazda 626 ES Sedan 4D in Excellent Condition for SALE , **Reduced price .. it has to go this week.** LAST Chance .. very good car in price..,
· Color - White.,
· Mileage 132 K,
· V6 Engine.,
· New Tires /under warranty, Alignment checked with 6 months warranty.,
· Recent maintenance done , have receipts.,
· Leather Interior, Power Window , Power Seat.,
· Chilling AC -- with Split air blow FAN , Heater works great.,
· Good Audio System,
· Clean Title.,
· Used in pet Free and smoke free environment.,
ASKING For $3800 ( OBO ) , need to sell it as I am moving out of states.,
Pictures - check above.,
For more technical details please check KBB link- ,
http://www.kbb.com/mazda/626/2002-mazda-626/es-sedan-4d-specifications/?spec_group=high&category=sedan&intent=buy-used&pricetype=private-party&condition=good&persistedcondition=good&vehicleid=4350&mileage=132000,
NOTE - Need Cash only , STRICTLY NO PAYPAL or any ONLINE/CHECK through POST dealings .
    "
$1700,2000 ford focus zx3.  103k, (83 ave & thomas rd),/wvl/cto/4683263928.html,"
        2000 ford 2000 ford focus 2 doors 4V automatic 103k regular title cold a/c good tags till next year good in gas no problems at all come see it and drive it make me an ofert asking $1700 o.b.o. call or text ,
cash only no paypal
    "
$2600,LOOK LOOK LOOK 1971 chevy truck  LOOK LOOK LOOK **********&&&&&a, (phx),/cph/cto/4673041342.html,"
        1971 chevy truck 1/2 ton 2wd longbed 1 owner 350 motor t350 trans ps tilt wheel ac pb truck is in good cond new trans, body is very clean (needs some little things done to drive it home) $2600 call ,
may trade for something cool what do you have???????
    "
$750,1983 1ton crew cab 2wd chevy truck ********************, (phx),/wvl/cto/4689553847.html,"
        1983 1 ton crew cab chevy truck NO MOTOR ,TRANS,REAREND OR BED this a project truck good title 1983 power doors bucket seats new windows $750 call "
$6950,1987 GMC Lowered  Sierra Classic 3500 Dually, (scottsdale),/evl/cto/4694511336.html,"
        Hello I'm selling my 1987 GMC Sierra Classic 3500 Lowered Dually. This truck is fuel injected with a 454 motor and 400 trans. AC blows cold, tinted windows, sliding glass rear window, newer tires, black powder coated wheels, sprayed in bed liner, Western Chassis 6/8 drop, new 3:55 gears in rear, new U joints, all electric windows that work, dual gas tanks, Kenwood stereo with iPod/iPhone hook up, speakers in front and rear of cab, CB radio hook up, interior is a 9of10. This truck drives excellent and can honestly say is very clean inside and out. It is set up to pull/tow just about anything with heavy duty rear bumper and also has adjustable Trailor brake. & Trailor hook up. Call or text (six zero two) 828-4995 Clean AZ Title in Hand. Thanks.,
Dually, bagged, dropped, air bagged, sled, slammed, 454, tow truck, dully, dullie, custom, custom truck, 
    "
$19500,2008 Lexus RX350 SUV Fully Loaded , (north scottsdale),/evl/cto/4694508721.html,"
        Hello I'm selling my 2008 Lexus RX350 AWD with 79,000 original miles. Color is sky blue Fully loaded Leather seats, chrome wheels, navigation, sunroof,  ice cold A/C with all the options. Never smoked in and always garaged. Clean title with title in hand. Asking $19,500.00 call six zero two 828-4995 Thank you. 
    "
$2900,"2003 CHEVROLET IMPALA LOW MILES, RELIABLE ", (phoenix),/evl/cto/4691537835.html,"
        2003 Chevrolet impala, immaculate inside and out, cold a/c v6, very reliable and good on gas,
Automatic transmission 3.4L only 60k original miles drives and looks like new restored salvage title. ,
Chevy Mitsubishi Pontiac Toyota Cadillac Chrysler ford Taurus corolla Camry Malibu g6 mustang Malibu gallant lancer 
    "
$5000,2003 mini cooper, (303 n bell),/wvl/cto/4660140296.html,"
        I need to sell or trade for bigger car. A/c works and all power windows also.Mileage is about 136K original title and original miles.  Super Gas Saver.
    "
$5500,2003 bagged dodge ram ,,/evl/cto/4704567365.html,"
        2003 bagged ram project asking 5500 "
